BACIA;RIO;ESTADO;MUNICIPIO;RESPONSAVEL;OPERADORA;OPERADORA_UNIDADE;ROTEIRO;TIPOESTACAO;CODIGO;NOME;LATITUDE;LONGITUDE;AREADRENAGEM;OPERANDO;TIPOESTACAOESCALA;TIPOESTACAOREGISTRADORNIVEL;TIPOESTACAODESCLIQUIDA;TIPOESTACAOSEDIMENTOS;TIPOESTACAOQUALAGUA;TIPOESTACAOTELEMETRICA;TIPOESTACAOPLUVIOMETRO;TIPOESTACAOREGISTRADORCHUVA;TIPOESTACAOTANQUEEVAPO;TIPOESTACAOCLIMATOLOGICA;TIPOREDEBASICA;TIPOREDEENERGETICA;TIPOREDENAVEGACAO;TIPOREDECURSODAGUA;TIPOREDEESTRATEGICA;TIPOREDECAPTACAO;TIPOREDESEDIMENTOS;TIPOREDEQUALAGUA;TIPOREDECLASSEVAZAO;PERIODOESCALAINICIO;PERIODOREGISTRADORNIVELINICIO;PERIODODESCLIQUIDAINICIO;PERIODOSEDIMENTOSINICIO;PERIODOQUALAGUAINICIO;PERIODOPLUVIOMETROINICIO;PERIODOREGISTRADORCHUVAINICIO;PERIODOTANQUEEVAPOINICIO;PERIODOCLIMATOLOGICAINICIO;PERIODOTELEMETRICAINICIO;Baixar Dados;Baixar MDB (Convencional);Baixar TXT (Convencional);Baixar CSV (Convencional);x;y
6 - RIO PARANÁ;RIO ITIQUIRA;MT;ITIQUIRA;ANA;CPRM;CPRM-GO;18;Fluviométrica;66520000;ITIQUIRA;-17.2078;-54.1511;2920;Sim;Sim;Não;Sim;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;;Não;;Não;;Sim;30/4/1971;;30/4/1971;;31/8/2002;;;;;30/6/2021;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66520000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66520000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66520000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66520000;-54.151099999999985;-17.207799999999963
6 - RIO PARANÁ;RIO ITIQUIRA;MT;ITIQUIRA;ITISA;ITISA;;1;Fluviométrica;66525100;UHE ITIQUIRA JUSANTE;-17.0953;-54.9361;4910;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;;31/12/2015;;31/12/2015;31/12/2015;;;;;;31/12/2015;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66525100;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66525100;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66525100;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66525100;-54.93609999999995;-17.095299999999952
6 - RIO PARANÁ;RIO ITIQUIRA;MT;ITIQUIRA;ITISA;ITISA;;1;Fluviométrica;66523000;UHE ITIQUIRA BARRAMENTO;-17.0908;-54.8311;5230;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;Não;31/12/2015;;;;;;;;;31/12/2015;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66523000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66523000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66523000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66523000;-54.831099999999935;-17.090799999999945
6 - RIO PARANÁ;RIO ITIQUIRA;MT;ITIQUIRA;ITISA;ITISA;;1;Fluviométrica;66522000;UHE ITIQUIRA MONTANTE;-17.1386;-54.8192;5280;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;;31/12/2015;;31/12/2015;31/12/2015;;;;;;31/12/2015;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66522000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66522000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66522000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66522000;-54.81919999999997;-17.13859999999994
6 - RIO PARANÁ;RIO ARICÁ MIRIM;MT;SANTO ANTÔNIO DO LEVERGER;SEMA-MT;ACCO;;;Fluviométrica;66261000;BARRA DO ARICÁ;-15.9842;-55.9247;;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;Não;;;;;31/10/2019;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66261000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66261000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66261000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66261000;-55.92469999999997;-15.98419999999993
6 - RIO PARANÁ;RIO ARICÁ MIRIM;MT;SANTO ANTÔNIO DO LEVERGER;SÃO TADEU;SÃO TADEU;;1;Fluviométrica;66260110;PCH SÃO TADEU I JUSANTE;-15.7536;-55.5483;316;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;Sim;30/4/2015;;30/4/2015;30/4/2015;;;;;;30/4/2015;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66260110;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66260110;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66260110;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66260110;-55.54829999999998;-15.753599999999949
6 - RIO PARANÁ;RIO ARICÁ MIRIM;MT;SANTO ANTÔNIO DO LEVERGER;SÃO TADEU;SÃO TADEU;;1;Fluviométrica;66260050;PCH SÃO TADEU I BARRAMENTO;-15.7417;-55.53;256;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;Sim;30/9/2010;;;;;;;;;30/9/2010;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66260050;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66260050;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66260050;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66260050;-55.52999999999997;-15.74169999999998
6 - RIO PARANÁ;RIO ARICÁ AÇU;MT;CUIABÁ;SEMA-MT;SEMA-MT;;;Fluviométrica;66223700;BALNEÁRIO SOBERBO;-15.195;-56.0003;;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;Não;;;;;31/10/2019;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66223700;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66223700;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66223700;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66223700;-56.00029999999998;-15.194999999999936
6 - RIO PARANÁ;RIO PACIÊNCIA;MT;CUIABÁ;SEMA-MT;SEMA-MT;;;Fluviométrica;66223620;RIO PACIÊNCIA-SALGADEIRA;-15.3569;-55.8286;;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;Não;;;;;31/10/2019;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66223620;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66223620;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66223620;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66223620;-55.82859999999994;-15.35689999999994
6 - RIO PARANÁ;RIO COXIPO;MT;CUIABÁ;SEMA-MT;SEMA-MT;;;Fluviométrica;66259800;PONTE AV. FERNANDO CORREA - CUIABÁ;-15.6253;-56.06;688;Sim;Não;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;;;;31/8/2009;;31/8/2009;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66259800;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66259800;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66259800;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66259800;-56.059999999999945;-15.625299999999982
6 - RIO PARANÁ;RIO COXIPO;MT;CUIABÁ;SEMA-MT;SEMA-MT;;;Fluviométrica;66259650;CUIABÁ;-15.6175;-56.0511;608;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;Não;Sim;30/4/2013;;30/4/2013;;28/2/2014;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66259650;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66259650;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66259650;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66259650;-56.05109999999996;-15.61749999999995
6 - RIO PARANÁ;RIO COXIPO;MT;CUIABÁ;SEMA-MT;SEMA-MT;;;Fluviométrica;66259217;CUIABÁ;-15.6192;-56.0131;;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;Não;;;;;30/4/2010;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66259217;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66259217;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66259217;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66259217;-56.01309999999995;-15.619199999999978
6 - RIO PARANÁ;RIO COXIPO;MT;CUIABÁ;SEMA-MT;SEMA-MT;;;Fluviométrica;66258000;CUIABÁ;-15.4581;-55.9789;;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;Não;;;;;30/4/2010;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66258000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66258000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66258000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66258000;-55.97889999999995;-15.458099999999945
6 - RIO PARANÁ;CÓRREGO IBO;MT;JUSCIMEIRA;IBÓ;IBÓ;;;Fluviométrica;66400355;PCH SETE QUEDAS ALTAS BARRAMENTO;-16.3047;-55.0597;397;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;Não;31/7/2015;;;;;;;;;31/7/2015;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66400355;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66400355;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66400355;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66400355;-55.059699999999964;-16.30469999999997
6 - RIO PARANÁ;CÓRREGO DOIS CÓRREGO;MT;JUSCIMEIRA;IBÓ;IBÓ;;;Fluviométrica;66400325;PCH SETE QUEDAS ALTAS MONTANTE;-16.2994;-55.0622;397;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;Sim;31/7/2015;;31/7/2015;31/7/2015;;;;;;31/7/2015;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66400325;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66400325;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66400325;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66400325;-55.06219999999996;-16.299399999999935
6 - RIO PARANÁ;RIO JANGADA;MT;ACORIZAL;SEMA-MT;SEMA-MT;;;Fluviométrica;66256015;RIO JANGADA;-15.2186;-56.405;;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;Não;;;;;31/10/2019;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66256015;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66256015;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66256015;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66256015;-56.40499999999997;-15.21859999999998
6 - RIO PARANÁ;RIO QUILOMBO;MT;CHAPADA DOS GUIMARÃES;CONS.MANSO;CONS.MANSO;;1;Fluviométrica;66174000;UHE MANSO RIO QUILOMBO;-15.2136;-55.6411;693;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;Sim;30/9/2008;;30/9/2008;;;;;;;30/9/2008;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66174000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66174000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66174000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66174000;-55.64109999999994;-15.213599999999929
6 - RIO PARANÁ;RIBEIRÃO PONTE ALTA;MT;CHAPADA DOS GUIMARÃES;APIACÁS;APIACÁS;;1;Fluviométrica;66170100;PCH CASCA II MONTANTE 2;-15.3569;-55.3986;279;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Não;;Sim;;;Não;;Não;;;30/9/2013;;30/9/2013;30/9/2013;;;;;;30/9/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66170100;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66170100;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66170100;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66170100;-55.39859999999993;-15.35689999999994
6 - RIO PARANÁ;RIO DA CASCA;MT;CHAPADA DOS GUIMARÃES;CONS.MANSO;CONS.MANSO;;1;Fluviométrica;66171400;UHE MANSO RIO CASCA;-15.1411;-55.4981;1210;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;Sim;30/9/2008;;30/9/2008;;;;;;;30/9/2008;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66171400;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66171400;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66171400;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66171400;-55.498099999999965;-15.141099999999938
6 - RIO PARANÁ;RIO DA CASCA;MT;CHAPADA DOS GUIMARÃES;APIACÁS;APIACÁS;;;Fluviométrica;66170600;PCH CASCA III JUSANTE;-15.3422;-55.4611;860;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;Sim;30/9/2013;;30/9/2013;30/9/2013;;;;;;30/9/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66170600;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66170600;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66170600;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66170600;-55.46109999999993;-15.342199999999934
6 - RIO PARANÁ;RIO DA CASCA;MT;CHAPADA DOS GUIMARÃES;APIACÁS;APIACÁS;;;Fluviométrica;66170500;PCH CASCA III BARRAMENTO;-15.3575;-55.4553;810;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;Sim;30/9/2013;;;;;;;;;30/9/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66170500;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66170500;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66170500;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66170500;-55.455299999999966;-15.357499999999959
6 - RIO PARANÁ;RIO DA CASCA;MT;CHAPADA DOS GUIMARÃES;APIACÁS;APIACÁS;;1;Fluviométrica;66165000;PCH CASCA II MONTANTE 1;-15.3669;-55.4367;432;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;Sim;30/9/2013;;30/9/2013;30/9/2013;;;;;;30/9/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66165000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66165000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66165000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66165000;-55.43669999999997;-15.36689999999993
6 - RIO PARANÁ;RIO DA CASCA;MT;CHAPADA DOS GUIMARÃES;APIACÁS;APIACÁS;;1;Fluviométrica;66164600;PCH CASCA II MONTANTE 3;-15.5175;-55.4028;194;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;;;30/9/2013;;30/9/2013;;;;;;;30/9/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66164600;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66164600;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66164600;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66164600;-55.40279999999996;-15.517499999999927
6 - RIO PARANÁ;RIO RONCADOR;MT;CHAPADA DOS GUIMARÃES;CONS.MANSO;CONS.MANSO;;1;Fluviométrica;66171500;UHE MANSO RIO RONCADOR;-15.0919;-55.4417;1360;Sim;Sim;Não;Sim;Não;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;Sim;30/9/2008;;30/9/2008;;;;;;;30/9/2008;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66171500;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66171500;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66171500;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66171500;-55.44169999999997;-15.091899999999953
6 - RIO PARANÁ;RIO MANSO;MT;CHAPADA DOS GUIMARÃES;ANA;CPRM;CPRM-GO;19;Fluviométrica;66231000;FAZENDA RAIZAMA (COIMBRA) - F6;-14.845;-55.8556;9580;Sim;Sim;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;Não;;Não;;Não;;Sim;31/3/1981;;31/3/1981;;31/12/2008;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66231000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66231000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66231000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66231000;-55.85559999999998;-14.84499999999997
6 - RIO PARANÁ;RIO MANSO;MT;CHAPADA DOS GUIMARÃES;CONS.MANSO;CONS.MANSO;;1;Fluviométrica;66240080;UHE MANSO BARRAMENTO;-14.8714;-55.7847;3350;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;Não;31/8/2014;;31/12/1981;;;;;;;31/8/2014;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66240080;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66240080;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66240080;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66240080;-55.78469999999999;-14.871399999999937
6 - RIO PARANÁ;RIO MANSO;MT;CHAPADA DOS GUIMARÃES;CONS.MANSO;CONS.MANSO;;1;Fluviométrica;66240060;UHE MANSO RESERVATÓRIO;-14.8731;-55.7781;;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;;Não;;;;;31/12/2009;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66240060;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66240060;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66240060;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66240060;-55.77809999999994;-14.873099999999965
6 - RIO PARANÁ;RIO MANSO;MT;CHAPADA DOS GUIMARÃES;CONS.MANSO;CONS.MANSO;;1;Fluviométrica;66210000;UHE MANSO JUSANTE;-14.8675;-55.8003;9370;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;Sim;30/11/2014;;30/11/2014;30/11/2014;;;;;;30/11/2014;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66210000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66210000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66210000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66210000;-55.800299999999936;-14.86749999999995
6 - RIO PARANÁ;RIO MANSO;MT;CHAPADA DOS GUIMARÃES;CONS.MANSO;CONS.MANSO;;1;Fluviométrica;66162000;UHE MANSO MONTANTE;-14.81;-55.2761;2580;Sim;Sim;Não;Sim;Sim;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;Não;Sim;30/9/2008;31/12/1987;30/9/2008;30/9/2008;;;;;;30/9/2008;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66162000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66162000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66162000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66162000;-55.276099999999985;-14.809999999999945
6 - RIO PARANÁ;RIO CUIABÁ;MT;ACORIZAL;FURNAS;FURNAS;;1;Fluviométrica;66255000;ACORIZAL;-15.2039;-56.3669;19700;Sim;Sim;Não;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;;Não;;Não;;Sim;30/11/1965;;31/3/1966;31/8/1999;28/2/1995;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66255000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66255000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66255000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66255000;-56.36689999999999;-15.203899999999976
6 - RIO PARANÁ;RIO CUIABÁ;MT;ACORIZAL;SEMA-MT;SEMA-MT;;;Fluviométrica;66255001;ACORIZAL;-15.2039;-56.3669;19700;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;Não;;;;;31/12/2015;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66255001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66255001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66255001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66255001;-56.36689999999999;-15.203899999999976
6 - RIO PARANÁ;RIO CUIABÁ;MT;BARÃO DE MELGAÇO;ANA;CPRM;CPRM-GO;24;Fluviométrica;66370000;ILHA CAMARGO;-17.0564;-56.5806;39000;Sim;Sim;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;;Sim;;Sim;;Sim;31/1/1968;;30/6/1993;31/12/2006;31/5/2002;;;;;31/12/2011;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66370000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66370000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66370000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66370000;-56.58059999999995;-17.05639999999994
6 - RIO PARANÁ;RIO CUIABÁ;MT;BARÃO DE MELGAÇO;ANA;CPRM;CPRM-GO;19;Fluviométrica;66280000;BARÃO DE MELGAÇO;-16.1928;-55.9669;28900;Sim;Sim;Não;Sim;Não;Sim;Sim;Não;Não;Não;Não;Não;Não;Sim;;Sim;;Sim;;Sim;30/11/1967;;28/2/1970;;30/9/2002;;;;;31/10/2011;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66280000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66280000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66280000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66280000;-55.96689999999995;-16.192799999999977
6 - RIO PARANÁ;RIO CUIABÁ;MT;BARÃO DE MELGAÇO;SEMA-MT;SEMA-MT;;;Fluviométrica;66296000;BARÃO DE MELGAÇO;-16.2125;-55.9953;28900;Sim;Não;Não;Sim;Não;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;;Não;;;;;28/2/1995;;28/2/1995;;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=66296000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=66296000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=66296000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=66296000;-55.995299999999986;-16.212499999999977
