BACIA;RIO;ESTADO;MUNICIPIO;RESPONSAVEL;OPERADORA;OPERADORA_UNIDADE;ROTEIRO;TIPOESTACAO;CODIGO;NOME;LATITUDE;LONGITUDE;AREADRENAGEM;OPERANDO;TIPOESTACAOESCALA;TIPOESTACAOREGISTRADORNIVEL;TIPOESTACAODESCLIQUIDA;TIPOESTACAOSEDIMENTOS;TIPOESTACAOQUALAGUA;TIPOESTACAOTELEMETRICA;TIPOESTACAOPLUVIOMETRO;TIPOESTACAOREGISTRADORCHUVA;TIPOESTACAOTANQUEEVAPO;TIPOESTACAOCLIMATOLOGICA;TIPOREDEBASICA;TIPOREDEENERGETICA;TIPOREDENAVEGACAO;TIPOREDECURSODAGUA;TIPOREDEESTRATEGICA;TIPOREDECAPTACAO;TIPOREDESEDIMENTOS;TIPOREDEQUALAGUA;TIPOREDECLASSEVAZAO;PERIODOESCALAINICIO;PERIODOREGISTRADORNIVELINICIO;PERIODODESCLIQUIDAINICIO;PERIODOSEDIMENTOSINICIO;PERIODOQUALAGUAINICIO;PERIODOPLUVIOMETROINICIO;PERIODOREGISTRADORCHUVAINICIO;PERIODOTANQUEEVAPOINICIO;PERIODOCLIMATOLOGICAINICIO;PERIODOTELEMETRICAINICIO;Baixar Dados;Baixar MDB (Convencional);Baixar TXT (Convencional);Baixar CSV (Convencional);x;y
6 - RIO PARANÁ;;MT;BARÃO DE MELGAÇO;ANA;CPRM;CPRM-GO;24;Pluviométrica;1656003;SÃO JOSÉ DO BORIRÉU;-16.9211;-56.2236;;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;30/9/1968;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1656003;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1656003;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1656003;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1656003;-56.223599999999976;-16.921099999999967
6 - RIO PARANÁ;;MT;BARÃO DE MELGAÇO;ANA;CPRM;CPRM-GO;18;Pluviométrica;1655004;SANTA LÚCIA;-16.8939;-55.9072;;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/12/1968;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1655004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1655004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1655004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1655004;-55.90719999999993;-16.893899999999974
6 - RIO PARANÁ;;MT;BARÃO DE MELGAÇO;ANA;CPRM;CPRM-GO;19;Pluviométrica;1655002;BARÃO DE MELGAÇO;-16.1936;-55.9453;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;30/6/1968;;;;31/10/2011;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1655002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1655002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1655002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1655002;-55.945299999999975;-16.193599999999947
6 - RIO PARANÁ;;MT;BARÃO DE MELGAÇO;ANA;CPRM;CPRM-GO;19;Pluviométrica;1655000;BAIA NOVA;-16.3561;-55.5864;;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/10/1968;31/10/1968;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1655000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1655000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1655000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1655000;-55.58639999999997;-16.35609999999997
6 - RIO PARANÁ;;MT;BARÃO DE MELGAÇO;CEMADEN;CEMADEN;;;Pluviométrica;1655006;BARÃO DE MELGAÇO_Estação de Tratamento de Água;-16.1917;-55.9653;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/12/2013;;;;31/12/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1655006;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1655006;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1655006;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1655006;-55.96529999999996;-16.19169999999997
6 - RIO PARANÁ;;MT;BARRA DO BUGRES;ANA;CPRM;CPRM-GO;19;Pluviométrica;1557001;BARRA DO BUGRES;-15.0767;-57.1825;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/10/1968;31/5/1996;;;31/5/1996;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1557001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1557001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1557001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1557001;-57.18249999999995;-15.07669999999996
6 - RIO PARANÁ;;MT;BARRA DO BUGRES;ANA;CPRM;CPRM-GO;21;Pluviométrica;1457001;TANGARÁ DA SERRA;-14.6322;-57.4686;;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/5/1969;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1457001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1457001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1457001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1457001;-57.46859999999998;-14.632199999999955
6 - RIO PARANÁ;;MT;CÁCERES;INMET;INMET;;;Pluviométrica;1657000;CÁCERES;-16.05;-57.6833;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Sim;Não;Não;Não;;;;;;31/12/1911;31/12/1911;31/7/1977;31/12/1911;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1657000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1657000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1657000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1657000;-57.683299999999974;-16.049999999999955
6 - RIO PARANÁ;;MT;CÁCERES;ANA;CPRM;CPRM-GO;20;Pluviométrica;1658000;DESTACAMENTO DA CORIXA;-16.3944;-58.3389;;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/7/1968;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1658000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1658000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1658000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1658000;-58.33889999999997;-16.394399999999962
6 - RIO PARANÁ;;MT;CÁCERES;ANA;CPRM;CPRM-GO;20;Pluviométrica;1657004;FLECHAS;-16.0392;-57.2575;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;30/9/1968;30/9/1968;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1657004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1657004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1657004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1657004;-57.257499999999936;-16.039199999999937
6 - RIO PARANÁ;;MT;CÁCERES;ANA;CPRM;CPRM-GO;20;Pluviométrica;1657003;CÁCERES (DNPVN);-16.0817;-57.6942;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Sim;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;30/9/1968;30/4/1996;31/8/1996;;30/4/1996;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1657003;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1657003;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1657003;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1657003;-57.69419999999997;-16.081699999999955
6 - RIO PARANÁ;;MT;CÁCERES;ANA;CPRM;CPRM-GO;20;Pluviométrica;1657002;DESCALVADOS;-16.7336;-57.7503;;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;30/11/1967;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1657002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1657002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1657002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1657002;-57.75029999999998;-16.733599999999967
6 - RIO PARANÁ;;MT;CÁCERES;SEMA-MT;HYDROCONSULT;;;Pluviométrica;1557007;ESTRADA MT-125;-15.4686;-57.8936;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;Não;Não;;;;;;30/9/2011;;;;30/9/2011;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1557007;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1557007;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1557007;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1557007;-57.893599999999935;-15.46859999999998
6 - RIO PARANÁ;;MT;CÁCERES;CEMADEN;CEMADEN;;;Pluviométrica;1657007;CACERES_Escola Mun. Prof. Eduardo B. Lindote;-16.0997;-57.7096;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/12/2013;;;;31/12/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1657007;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1657007;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1657007;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1657007;-57.709599999999966;-16.099699999999928
6 - RIO PARANÁ;;MT;CHAPADA DOS GUIMARÃES;FURNAS;FURNAS;;;Pluviométrica;1556013;MT-351 / SOBERBO;-15.1933;-56.0003;;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;31/10/2003;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1556013;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1556013;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1556013;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1556013;-56.00029999999998;-15.193299999999965
6 - RIO PARANÁ;;MT;CHAPADA DOS GUIMARÃES;FURNAS;FURNAS;;1;Pluviométrica;1555007;USINA CASCA III PR2;-15.3656;-55.4369;;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/9/1982;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1555007;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1555007;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1555007;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1555007;-55.43689999999998;-15.365599999999972
6 - RIO PARANÁ;;MT;CHAPADA DOS GUIMARÃES;FURNAS;FURNAS;;1;Pluviométrica;1555001;CHAPADA DOS GUIMARÃES;-15.4689;-55.7289;;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/6/1968;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1555001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1555001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1555001;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1555001;-55.72889999999995;-15.468899999999962
6 - RIO PARANÁ;;MT;CHAPADA DOS GUIMARÃES;ANA;CPRM;CPRM-GO;19;Pluviométrica;1555008;FAZENDA ESTIVA PR3;-15.2328;-55.7411;;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;30/9/1982;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1555008;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1555008;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1555008;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1555008;-55.74109999999996;-15.23279999999994
6 - RIO PARANÁ;;MT;CHAPADA DOS GUIMARÃES;CONS.MANSO;CONS.MANSO;;;Pluviométrica;1555011;UHE MANSO RIO RONCADOR;-15.0919;-55.4417;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/9/2008;;;;30/9/2008;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1555011;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1555011;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1555011;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1555011;-55.44169999999997;-15.091899999999953
6 - RIO PARANÁ;;MT;CHAPADA DOS GUIMARÃES;CONS.MANSO;CONS.MANSO;;;Pluviométrica;1555010;UHE MANSO RIO QUILOMBO;-15.2136;-55.6411;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/9/2008;;;;30/9/2008;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1555010;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1555010;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1555010;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1555010;-55.64109999999994;-15.213599999999929
6 - RIO PARANÁ;;MT;CHAPADA DOS GUIMARÃES;CONS.MANSO;CONS.MANSO;;1;Pluviométrica;1455013;UHE MANSO MET;-14.8614;-55.7894;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/9/2011;;;;30/9/2011;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1455013;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1455013;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1455013;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1455013;-55.789399999999944;-14.861399999999946
6 - RIO PARANÁ;;MT;CHAPADA DOS GUIMARÃES;CONS.MANSO;CONS.MANSO;;;Pluviométrica;1455004;UHE MANSO MONTANTE;-14.81;-55.2764;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/9/2008;;;;30/9/2008;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1455004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1455004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1455004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1455004;-55.27639999999997;-14.809999999999945
6 - RIO PARANÁ;;MT;CHAPADA DOS GUIMARÃES;APIACÁS;APIACÁS;;1;Pluviométrica;1555017;PCH CASCA II MONTANTE 3;-15.5175;-55.4028;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/9/2013;;;;30/9/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1555017;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1555017;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1555017;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1555017;-55.40279999999996;-15.517499999999927
6 - RIO PARANÁ;;MT;CHAPADA DOS GUIMARÃES;APIACÁS;APIACÁS;;;Pluviométrica;1555016;PCH CASCA II MONTANTE 2;-15.3567;-55.3983;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/9/2013;;;;30/9/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1555016;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1555016;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1555016;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1555016;-55.39829999999995;-15.356699999999933
6 - RIO PARANÁ;;MT;CHAPADA DOS GUIMARÃES;APIACÁS;APIACÁS;;;Pluviométrica;1555015;PCH CASCA III JUSANTE;-15.3422;-55.4611;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/9/2013;;;;30/9/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1555015;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1555015;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1555015;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1555015;-55.46109999999993;-15.342199999999934
6 - RIO PARANÁ;;MT;CHAPADA DOS GUIMARÃES;APIACÁS;APIACÁS;;1;Pluviométrica;1555013;PCH CASCA II MONTANTE 1;-15.3667;-55.45;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;30/9/2013;;;;30/9/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1555013;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1555013;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1555013;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1555013;-55.44999999999993;-15.36669999999998
6 - RIO PARANÁ;;MT;CHAPADA DOS GUIMARÃES;CEMADEN;CEMADEN;;;Pluviométrica;1555022;CHAPADA DOS GUIMARAES_Hospital Municipal;-15.4643;-55.7373;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/12/2013;;;;31/12/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1555022;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1555022;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1555022;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1555022;-55.73729999999995;-15.46429999999998
6 - RIO PARANÁ;;MT;CUIABÁ;INMET;INMET;;;Pluviométrica;1556002;CUIABÁ;-15.6217;-56.1083;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;Sim;Não;Não;Não;;;;;;31/12/1910;31/7/1978;31/7/1978;31/12/1910;30/11/2002;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1556002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1556002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1556002;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1556002;-56.108299999999986;-15.621699999999976
6 - RIO PARANÁ;;MT;CUIABÁ;DEPV;DEPV;;;Pluviométrica;1556004;CUIABÁ;-15.6333;-56.1;;Sim;Não;Não;Não;Não;Não;Não;Sim;Sim;Sim;Sim;Não;Não;Não;Não;Não;;Não;Não;Não;;;;;;30/4/1963;30/4/1963;30/4/1963;30/4/1963;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1556004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1556004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1556004;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1556004;-56.099999999999966;-15.633299999999963
6 - RIO PARANÁ;;MT;CUIABÁ;FURNAS;FURNAS;;1;Pluviométrica;1556015;CUIABÁ;-15.6217;-56.1083;;Sim;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Não;Não;Sim;Não;Não;Não;;Não;Não;Não;;;;;;;;;;30/4/1996;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1556015;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1556015;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1556015;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1556015;-56.108299999999986;-15.621699999999976
6 - RIO PARANÁ;;MT;CUIABÁ;ANA;CPRM;CPRM-GO;19;Pluviométrica;1556000;NOSSA SENHORA DA GUIA;-15.355;-56.2317;;Sim;Não;Não;Não;Não;Não;Não;Sim;Não;Não;Não;Sim;Não;Não;Não;Não;;Não;Não;Não;;;;;;28/2/1971;;;;;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1556000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1556000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1556000;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1556000;-56.23169999999993;-15.354999999999961
6 - RIO PARANÁ;;MT;CUIABÁ;SEMA-MT;SEMA-MT;;;Pluviométrica;1556016;RIO COXIPÓ - AABB;-15.6175;-56.0511;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;Não;Não;;;;;;30/4/2013;;;;30/4/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1556016;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1556016;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1556016;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1556016;-56.05109999999996;-15.61749999999995
6 - RIO PARANÁ;;MT;CUIABÁ;CEMADEN;CEMADEN;;;Pluviométrica;1556018;CUIABA_Sede da Prefeitura Municipal;-15.5963;-56.0959;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/12/2013;;;;31/12/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1556018;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1556018;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1556018;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1556018;-56.09589999999997;-15.596299999999928
6 - RIO PARANÁ;;MT;CUIABÁ;CEMADEN;CEMADEN;;;Pluviométrica;1556017;CUIABA_Centro de Saúde;-15.6479;-56.0451;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/12/2013;;;;31/12/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1556017;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1556017;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1556017;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1556017;-56.045099999999934;-15.647899999999936
6 - RIO PARANÁ;;MT;CUIABÁ;CEMADEN;CEMADEN;;;Pluviométrica;1555023;CUIABA_CME Infantil Leonel de Moura Brizola;-15.6146;-55.9905;;Sim;Não;Não;Não;Não;Não;Sim;Sim;Não;Não;Não;Não;Não;Não;Não;Não;;Não;Não;Não;;;;;;31/12/2013;;;;31/12/2013;http://www.snirh.gov.br/hidroweb/serieshistoricas?codigoEstacao=1555023;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=1&documentos=1555023;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=2&documentos=1555023;http://www.snirh.gov.br/hidroweb/rest/api/documento/convencionais?tipo=3&documentos=1555023;-55.99049999999994;-15.614599999999939
